drugID,diseaseID,label,split,count_drug,count_disease,q_score_Description,q_score_Pathway,q_score_Slim,p_score_Target,p_score_Category,p_score_Conditions,p_score_Description,p_score_Mechanism,p_score_Pharmacodynamics,p_score_Smile,adj_q_score_Description,adj_q_score_Pathway,adj_q_score_Slim,adj_p_score_Target,adj_p_score_Category,adj_p_score_Conditions,adj_p_score_Description,adj_p_score_Mechanism,adj_p_score_Pharmacodynamics,adj_p_score_Smile,coverage_count,num_preds
DB01261,MESH:D006996,0,train,33.0,9.0,0.70111626,0.2649572649572649,1.0,0.0,0.1333333333333333,0.0,0.84662,0.7361604,0.7837257,0.152,23.13683658,8.743589743589741,33.0,0.0,1.1999999999999995,0.0,7.61958,6.6254436000000005,7.0535313,1.368,5,0
DB00437,MESH:D016638,0,train,1.0,47.0,0.6972436,0.150943396226415,1.0,0.0,0.0666666666666666,0.0,0.7476786,0.6210054,0.6565574,0.0864197530864197,0.6972436,0.150943396226415,1.0,0.0,3.13333333333333,0.0,35.1408942,29.1872538,30.8581978,4.061728395061726,5,0
DB00431,MESH:D005134,0,train,3.0,46.0,0.89128494,0.0757575757575758,0.5,0.0,0.032258064516129,0.0,0.73169494,0.7909615,0.57412136,0.0285714285714285,2.67385482,0.2272727272727274,1.5,0.0,1.483870967741934,0.0,33.65796724,36.384229,26.40958256,1.314285714285711,5,0
DB00035,MESH:D008268,0,train,3.0,18.0,0.7886188,0.2650273224043715,0.0,0.0,0.0153846153846153,0.0,0.7549828,0.62833536,0.82361877,0.0952380952380952,2.3658564,0.7950819672131144,0.0,0.0,0.2769230769230754,0.0,13.5896904,11.31003648,14.825137859999998,1.7142857142857135,5,0
DB01005,MESH:D010899,0,train,6.0,59.0,0.82923937,0.3333333333333333,0.6666666666666666,0.0,0.048780487804878,0.0,0.8412862,0.75242996,0.6957981,0.048780487804878,4.975436220000001,2.0,4.0,0.0,2.878048780487802,0.0,49.6358858,44.39336764,41.0520879,2.878048780487802,5,0
DB00574,MESH:D002295,0,train,31.0,52.0,0.7229786,0.4044198895027624,0.0,0.0,0.2142857142857142,0.0,0.76049584,0.694064,0.8329754,0.2083333333333333,22.4123366,12.537016574585635,0.0,0.0,11.14285714285714,0.0,39.54578368,36.091328,43.3147208,10.83333333333333,5,0
DB00783,MESH:D002057,0,train,0.0,113.0,0.7413789,0.4971098265895953,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00006,MESH:D007154,0,train,12.0,8.0,0.6693481,0.1151515151515151,0.0,0.0080645161290322,0.0545454545454545,0.0,0.8367177,0.8839922,0.8038348,0.0788590604026845,8.0321772,1.3818181818181812,0.0,0.0645161290322576,0.436363636363636,0.0,6.6937416,7.0719376,6.4306784,0.630872483221476,5,0
DB00806,MESH:D018497,0,train,8.0,58.0,0.87452585,0.0,1.0,0.0,0.1944444444444444,0.0,0.81756413,0.6918875,0.73670614,0.1157894736842105,6.9962068,0.0,8.0,0.0,11.277777777777777,0.0,47.41871954,40.129475,42.72895612,6.715789473684209,5,0
DB01353,MESH:D007119,0,train,0.0,1.0,0.7248324,0.0905612244897958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB03516,MESH:D001929,0,train,51.0,2.0,0.6433408,0.2258687258687258,1.0,0.0,0.0476190476190476,0.0,0.84396255,0.8681506,0.83864796,0.1388888888888889,32.810380800000004,11.519305019305015,51.0,0.0,0.0952380952380952,0.0,1.6879251,1.7363012,1.67729592,0.2777777777777778,5,0
DB00653,MESH:D006953,0,train,2.0,49.0,0.73778856,0.14,0.5,0.0,0.0,0.0,0.7242602,0.6923049,0.66780096,0.0259740259740259,1.47557712,0.28,1.0,0.0,0.0,0.0,35.4887498,33.9229401,32.72224704,1.2727272727272692,5,0
DB01172,MESH:D019283,0,train,4.0,13.0,0.82639074,0.0799999999999999,0.0,0.0,0.0714285714285714,0.0,0.8407722,0.70437133,0.73635685,0.0328358208955223,3.30556296,0.3199999999999996,0.0,0.0,0.9285714285714282,0.0,10.9300386,9.15682729,9.57263905,0.4268656716417898,5,0
DB06698,MESH:D002971,0,train,11.0,4.0,0.63463175,0.1907692307692308,0.0,0.0,0.0454545454545454,0.03125,0.83788025,0.72984654,0.8297806,0.1746031746031746,6.98094925,2.098461538461539,0.0,0.0,0.1818181818181816,0.125,3.351521,2.91938616,3.3191224,0.6984126984126984,5,0
DB01065,MESH:D006816,0,train,16.0,101.0,0.86200976,0.326530612244898,0.6666666666666666,0.125,0.131578947368421,0.0,0.6950982,0.85682935,0.80197674,0.2588235294117647,13.79215616,5.224489795918368,10.666666666666666,12.625,13.28947368421052,0.0,70.2049182,86.53976435,80.99965073999999,26.14117647058823,5,0
DB01034,MESH:D001943,0,train,96.0,2.0,0.6270642,0.5646842427958307,0.5,0.1666666666666666,0.0952380952380952,0.0,0.8446716,0.87628865,0.86471856,0.202127659574468,60.1981632,54.20968730839975,48.0,0.3333333333333332,0.1904761904761904,0.0,1.6893432,1.7525773,1.72943712,0.404255319148936,5,0
DB00598,MESH:D008580,0,train,7.0,44.0,0.76857233,0.3076923076923077,1.0,0.2,0.2083333333333333,0.04,0.8686698,0.800316,0.8130573,0.2588235294117647,5.380006310000001,2.153846153846154,7.0,8.8,9.166666666666664,1.76,38.2214712,35.213904,35.7745212,11.388235294117646,5,0
DB00625,MESH:D015417,0,train,1.0,24.0,0.7531184,0.1359223300970874,0.3333333333333333,0.0,0.1168831168831168,0.0,0.6300807,0.79679996,0.6630633,0.0909090909090909,0.7531184,0.1359223300970874,0.3333333333333333,0.0,2.805194805194803,0.0,15.1219368,19.12319904,15.9135192,2.1818181818181817,5,0
DB00951,MESH:D007680,0,train,30.0,87.0,0.9260676,0.4335106382978723,0.6666666666666666,0.0,0.1666666666666666,0.0,0.8545275,0.81349874,0.8165116,0.2075471698113207,27.782028,13.005319148936168,20.0,0.0,14.499999999999996,0.0,74.3438925,70.77439038,71.0365092,18.0566037735849,5,0
DB00268,MESH:D055013,0,train,1.0,14.0,0.7498291,0.3612334801762115,0.5,0.0,0.0909090909090909,0.0,0.6469953,0.6946521,0.6719109,0.12,0.7498291,0.3612334801762115,0.5,0.0,1.2727272727272725,0.0,9.0579342,9.7251294,9.4067526,1.68,5,0
DB00427,MESH:D012516,0,train,13.0,5.0,0.6421177,0.3934859154929577,1.0,0.0,0.0425531914893617,0.0,0.74444294,0.8419694,0.79701215,0.1965811965811965,8.3475301,5.11531690140845,13.0,0.0,0.2127659574468085,0.0,3.7222147,4.209847,3.98506075,0.9829059829059824,5,0
DB01046,MESH:D059606,0,train,2.0,1.0,0.6957456,0.0454545454545454,0.0,0.0,0.0,0.0,0.79862493,0.84405935,0.65668297,0.110091743119266,1.3914912,0.0909090909090908,0.0,0.0,0.0,0.0,0.79862493,0.84405935,0.65668297,0.110091743119266,5,0
DB00834,MESH:D009421,0,train,15.0,32.0,0.75983256,0.2960893854748603,0.5,0.25,0.2,0.1428571428571428,0.7345628,0.7956438,0.90297145,0.225,11.3974884,4.4413407821229045,7.5,8.0,6.4,4.571428571428569,23.5060096,25.4606016,28.8950864,7.2,5,0
DB00926,MESH:D014062,0,train,6.0,23.0,0.7712793,0.272887323943662,0.3333333333333333,0.8571428571428571,0.75,0.0,0.7238844,0.9939624,0.99218404,0.7866666666666666,4.6276758000000005,1.637323943661972,2.0,19.71428571428571,17.25,0.0,16.6493412,22.8611352,22.82023292,18.093333333333334,5,0
DB00127,MESH:D020754,0,train,2.0,8.0,0.7567823,0.2829373650107991,0.3333333333333333,0.0,0.0303030303030303,0.0,0.41719553,0.6067722,0.3846435,0.0793650793650793,1.5135646,0.5658747300215982,0.6666666666666666,0.0,0.2424242424242424,0.0,3.33756424,4.8541776,3.077148,0.6349206349206344,5,0
DB01098,MESH:D007896,0,train,4.0,25.0,0.7410084,0.3006329113924051,0.0,0.0,0.1351351351351351,0.0,0.7092506,0.75383717,0.6914966,0.1560693641618497,2.9640336,1.2025316455696204,0.0,0.0,3.378378378378377,0.0,17.731265,18.84592925,17.287415,3.901734104046242,5,0
DB00277,MESH:D000380,0,train,41.0,91.0,0.7224678,0.7108433734939759,0.5,0.0208333333333333,0.1515151515151515,0.0,0.7840836,0.8773978,0.8167201,0.2361111111111111,29.6211798,29.14457831325301,20.5,1.8958333333333304,13.787878787878784,0.0,71.3516076,79.8431998,74.32152909999999,21.48611111111111,5,0
DB01185,MESH:D007011,0,train,2.0,8.0,0.74573946,0.3157894736842105,0.0,0.0,0.037037037037037,0.0,0.64198387,0.74042606,0.713089,0.1983471074380165,1.49147892,0.631578947368421,0.0,0.0,0.296296296296296,0.0,5.13587096,5.92340848,5.704712,1.586776859504132,5,0
DB06212,MESH:D003557,0,train,2.0,5.0,0.57485276,0.1842105263157895,0.0,0.0,0.1666666666666666,0.0,0.7996026,0.68209225,0.7464708,0.1529411764705882,1.14970552,0.368421052631579,0.0,0.0,0.833333333333333,0.0,3.998013,3.41046125,3.732354,0.7647058823529409,5,0
DB01421,MESH:D001165,0,train,1.0,9.0,0.71078795,0.2352941176470588,0.0,0.0,0.0,0.0,0.6285274,0.60515845,0.538794,0.0242424242424242,0.71078795,0.2352941176470588,0.0,0.0,0.0,0.0,5.6567466,5.44642605,4.849146,0.2181818181818178,5,0
DB00230,MESH:D058566,0,train,2.0,26.0,0.8011106,0.5535714285714286,1.0,0.0,0.0727272727272727,0.0,0.8479835,0.6638292,0.66263556,0.1447368421052631,1.6022212,1.1071428571428572,2.0,0.0,1.8909090909090904,0.0,22.047571,17.2595592,17.22852456,3.7631578947368407,5,0
DB01061,MESH:D003967,0,train,165.0,5.0,0.47047007,0.2449494949494949,1.0,0.5,0.7222222222222222,0.0,0.77382123,0.99309665,0.7891345,0.6276595744680851,77.62756155000001,40.41666666666666,165.0,2.5,3.611111111111111,0.0,3.86910615,4.96548325,3.9456725,3.1382978723404253,5,0
DB09216,MESH:D008590,0,train,8.0,1.0,0.6195898,0.0,0.0,0.0,0.0897435897435897,0.0,0.68960786,0.924148,0.77511287,0.2222222222222222,4.9567184,0.0,0.0,0.0,0.0897435897435897,0.0,0.68960786,0.924148,0.77511287,0.2222222222222222,5,0
DB04982,MESH:D007676,0,train,45.0,3.0,0.6143546,0.3615023474178404,0.0,0.1428571428571428,0.0555555555555555,0.0,0.7817566,0.76463777,0.8846109,0.2613636363636363,27.645957,16.267605633802816,0.0,0.4285714285714284,0.1666666666666665,0.0,2.3452698,2.29391331,2.6538327,0.784090909090909,5,0
DB00668,MESH:D016905,0,train,12.0,110.0,0.6814499,0.1333333333333333,0.0,0.0,0.0777777777777777,0.0,0.8394698,0.6822412,0.7712036,0.1551724137931034,8.1773988,1.5999999999999996,0.0,0.0,8.555555555555546,0.0,92.341678,75.046532,84.832396,17.068965517241374,5,0
DB01041,MESH:D007333,0,train,57.0,133.0,0.71642923,0.4757751937984495,0.5,0.074074074074074,0.1847826086956521,0.0089285714285714,0.87027335,0.8546696,0.8615253,0.2371134020618556,40.83646611,27.119186046511626,28.5,9.851851851851842,24.57608695652173,1.1874999999999962,115.74635555,113.6710568,114.5828649,31.536082474226795,5,0
DB01115,MESH:D008171,0,train,37.0,138.0,0.7638863,0.4567404426559356,1.0,0.2,0.2666666666666666,0.0103092783505154,0.8363185,0.8922609,0.77321625,0.2439024390243902,28.2637931,16.899396378269618,37.0,27.6,36.79999999999999,1.4226804123711252,115.411953,123.1320042,106.7038425,33.65853658536585,5,0
DB00862,MESH:D015431,0,train,129.0,3.0,0.39289773,0.2085737840065952,0.0,0.6,0.4680851063829787,0.25,0.9469161,0.94193697,0.85150015,0.5982905982905983,50.68380717,26.906018136850783,0.0,1.7999999999999998,1.404255319148936,0.75,2.8407483,2.82581091,2.55450045,1.7948717948717947,5,0
DB00116,MESH:D006059,0,train,2.0,2.0,0.41273785,0.0,0.0,0.0,0.0,0.0,0.58756244,0.71795136,0.70264745,0.088235294117647,0.8254757,0.0,0.0,0.0,0.0,0.0,1.17512488,1.43590272,1.4052949,0.176470588235294,5,0
DB00782,MESH:D059352,0,train,1.0,3.0,0.7266544,0.1214953271028037,0.0,0.0,0.0217391304347826,0.0,0.78775644,0.4249279,0.5677776,0.108695652173913,0.7266544,0.1214953271028037,0.0,0.0,0.0652173913043478,0.0,2.36326932,1.2747837,1.7033328,0.326086956521739,5,0
DB00629,MESH:D006947,0,train,44.0,3.0,0.7972412,0.1794310722100656,0.0,0.25,0.1842105263157894,0.0,0.91405046,0.8838823,0.83304995,0.2638888888888889,35.0786128,7.894967177242886,0.0,0.75,0.5526315789473683,0.0,2.74215138,2.6516469000000003,2.49914985,0.7916666666666667,5,0
DB00478,MESH:D007918,0,train,4.0,2.0,0.70973104,0.0999999999999999,0.0,0.0,0.0697674418604651,0.0,0.73601496,0.8283925,0.7688451,0.1134020618556701,2.83892416,0.3999999999999996,0.0,0.0,0.1395348837209302,0.0,1.47202992,1.656785,1.5376902,0.2268041237113402,5,0
DB04872,MESH:D007417,0,train,4.0,1.0,0.57737577,0.188785046728972,0.0,0.0,0.0175438596491228,0.0,0.6355461,0.77167636,0.66366535,0.2193548387096774,2.30950308,0.755140186915888,0.0,0.0,0.0175438596491228,0.0,0.6355461,0.77167636,0.66366535,0.2193548387096774,5,0
DB00721,MESH:D007238,0,train,7.0,24.0,0.8311033,0.0839160839160839,0.5,0.0512820512820512,0.2181818181818181,0.0,0.7654615,0.8363486,0.84754384,0.2531645569620253,5.8177231,0.5874125874125873,3.5,1.2307692307692286,5.2363636363636346,0.0,18.371076,20.0723664,20.34105216,6.075949367088606,5,0
DB01618,MESH:D019189,0,train,1.0,12.0,0.61340576,0.0925925925925925,0.0,0.0,0.0,0.0,0.42923635,0.6706869,0.45726484,0.0,0.61340576,0.0925925925925925,0.0,0.0,0.0,0.0,5.1508362,8.0482428,5.48717808,0.0,5,0
DB01157,MESH:D052496,0,train,0.0,2.0,0.63542855,0.2110552763819095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB06263,MESH:D017116,0,train,18.0,2.0,0.6194774,0.0099009900990099,0.0,0.0,0.0169491525423728,0.0,0.6214713,0.740008,0.810845,0.1958041958041958,11.1505932,0.1782178217821781,0.0,0.0,0.0338983050847456,0.0,1.2429426,1.480016,1.62169,0.3916083916083916,5,0
DB01384,MESH:D046110,0,train,6.0,0.0,0.0,0.0,0.0,0.0,0.1392405063291139,0.0,0.8027514,0.82614446,0.7512274,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB05223,MESH:D000077195,0,train,6.0,1.0,0.6369677,0.13290113452188,0.0,0.0,0.0833333333333333,0.0,0.7094811,0.86531144,0.70755696,0.1523809523809524,3.8218062,0.7974068071312799,0.0,0.0,0.0833333333333333,0.0,0.7094811,0.86531144,0.70755696,0.1523809523809524,5,0
DB00478,MESH:D007154,0,train,12.0,2.0,0.674927,0.3050847457627118,0.0,0.0,0.0212765957446808,0.0,0.7220614,0.72322905,0.7319936,0.1515151515151515,8.099124,3.6610169491525415,0.0,0.0,0.0425531914893616,0.0,1.4441228,1.4464581,1.4639872,0.303030303030303,5,0
DB01437,MESH:D020078,0,train,8.0,5.0,0.7054084,0.2363636363636363,0.3333333333333333,0.2727272727272727,0.2352941176470588,0.0,0.6831907,0.8277169,0.7568937,0.2258064516129032,5.6432672,1.8909090909090904,2.6666666666666665,1.3636363636363635,1.176470588235294,0.0,3.4159535,4.1385845,3.7844685,1.129032258064516,5,0
DB01254,MESH:D008305,0,train,4.0,9.0,0.5975108,0.01875,0.5,0.0,0.0784313725490196,0.0,0.69498265,0.7380162,0.7681922,0.1716417910447761,2.3900432,0.075,2.0,0.0,0.7058823529411764,0.0,6.25484385,6.6421458,6.9137298,1.5447761194029848,5,0
DB00382,MESH:D005909,0,train,28.0,22.0,0.7244568,0.3785960874568469,0.0,0.0,0.125,0.0,0.8690515,0.88954556,0.8715781,0.2278481012658227,20.2847904,10.600690448791712,0.0,0.0,2.75,0.0,19.119133,19.57000232,19.1747182,5.0126582278481,5,0
DB00782,MESH:D006527,0,train,8.0,3.0,0.67689836,0.3780718336483931,0.2,0.0,0.04,0.0,0.72787035,0.75511074,0.8563395,0.238095238095238,5.41518688,3.0245746691871447,1.6,0.0,0.12,0.0,2.18361105,2.26533222,2.5690185000000003,0.714285714285714,5,0
DB01121,MESH:D006391,0,train,10.0,1.0,0.6530504,0.0989956958393113,0.0,0.0285714285714285,0.0526315789473684,0.0,0.8547728,0.8048922,0.8579829,0.4444444444444444,6.5305040000000005,0.9899569583931128,0.0,0.0285714285714285,0.0526315789473684,0.0,0.8547728,0.8048922,0.8579829,0.4444444444444444,5,0
DB08814,MESH:D020936,0,train,1.0,2.0,0.53908145,0.0053763440860215,0.3333333333333333,0.0,0.0,0.0,0.7140441,0.85548544,0.86219215,0.0806451612903225,0.53908145,0.0053763440860215,0.3333333333333333,0.0,0.0,0.0,1.4280882,1.71097088,1.7243843,0.161290322580645,5,0
DB00419,MESH:D008659,0,train,10.0,6.0,0.8209195,0.3057142857142857,0.3333333333333333,0.0,0.0612244897959183,0.0,0.8181445,0.8528431,0.8064714,0.1052631578947368,8.209195000000001,3.057142857142857,3.333333333333333,0.0,0.3673469387755098,0.0,4.908867000000001,5.1170586,4.8388284,0.6315789473684208,5,0
DB06813,MESH:D000077195,0,train,6.0,2.0,0.7963126,0.5028985507246377,0.3333333333333333,0.5,0.2888888888888888,0.0,0.8163482,0.8491704,0.81199795,0.7247706422018348,4.7778756,3.0173913043478264,2.0,1.0,0.5777777777777776,0.0,1.6326964,1.6983408,1.6239959,1.4495412844036697,5,0
DB00719,MESH:D011561,0,train,1.0,1.0,0.65217143,0.0476190476190476,0.0,0.0,0.0,0.0,0.66863036,0.8052496,0.57909,0.0632911392405063,0.65217143,0.0476190476190476,0.0,0.0,0.0,0.0,0.66863036,0.8052496,0.57909,0.0632911392405063,5,0
DB06782,MESH:D015175,0,train,12.0,4.0,0.7448975,0.0583941605839416,0.25,0.0,0.0444444444444444,0.0,0.7149378,0.75656974,0.77127784,0.1666666666666666,8.93877,0.7007299270072992,3.0,0.0,0.1777777777777776,0.0,2.8597512,3.02627896,3.08511136,0.6666666666666664,5,0
DB00288,MESH:D006457,0,train,4.0,8.0,0.66025484,0.0144927536231883,0.0,0.5,0.4423076923076923,0.0,0.88929224,0.8512795,0.8070298,0.3359375,2.64101936,0.0579710144927532,0.0,4.0,3.5384615384615383,0.0,7.11433792,6.810236,6.4562384,2.6875,5,0
DB00194,MESH:D000853,0,train,4.0,2.0,0.42641902,0.056,0.0,0.0,0.0588235294117647,0.0,0.7664133,0.84435546,0.7805927,0.0707070707070707,1.70567608,0.224,0.0,0.0,0.1176470588235294,0.0,1.5328266,1.68871092,1.5611854,0.1414141414141414,5,0
DB00968,MESH:D017689,0,train,2.0,72.0,0.55440557,0.2011494252873563,0.3333333333333333,0.05,0.1607142857142857,0.0,0.83292663,0.8002823,0.77644724,0.175438596491228,1.10881114,0.4022988505747126,0.6666666666666666,3.6,11.57142857142857,0.0,59.97071736,57.6203256,55.90420128,12.631578947368416,5,0
DB01331,MESH:D007945,0,train,18.0,14.0,0.7440684,0.0491803278688525,0.25,0.0,0.0571428571428571,0.032258064516129,0.8320697,0.84538686,0.79104024,0.1582278481012658,13.3932312,0.885245901639345,4.5,0.0,0.7999999999999994,0.4516129032258059,11.6489758,11.83541604,11.07456336,2.2151898734177213,5,0
DB00361,MESH:D056769,0,train,2.0,58.0,0.774163,0.0136518771331057,0.25,0.0,0.087719298245614,0.0,0.7162603,0.761867,0.6185404,0.1262135922330097,1.548326,0.0273037542662114,0.5,0.0,5.087719298245612,0.0,41.5430974,44.188286,35.8753432,7.320388349514563,5,0
DB04838,MESH:D005833,0,train,5.0,1.0,0.49346194,0.0,0.0,0.0,0.0612244897959183,0.0,0.78291696,0.7665261,0.59995747,0.2085561497326203,2.4673097,0.0,0.0,0.0,0.0612244897959183,0.0,0.78291696,0.7665261,0.59995747,0.2085561497326203,5,0
DB00467,MESH:D007154,0,train,12.0,7.0,0.674927,0.1269841269841269,0.0,0.0,0.0606060606060606,0.0,0.68000484,0.70411885,0.85706055,0.1440677966101695,8.099124,1.5238095238095228,0.0,0.0,0.4242424242424242,0.0,4.76003388,4.928831949999999,5.99942385,1.0084745762711864,5,0
DB00287,MESH:D009202,0,train,97.0,3.0,0.63754743,0.1859557867360207,1.0,0.0,0.28,0.0,0.8320473,0.8331348,0.8589045,0.2824427480916031,61.84210071,18.03771131339401,97.0,0.0,0.8400000000000001,0.0,2.4961419,2.4994044,2.5767135,0.8473282442748092,5,0
DB01583,MESH:D003711,0,train,34.0,1.0,0.3162794,0.1962025316455696,0.0,0.1,0.1162790697674418,0.0,0.63558626,0.7189194,0.73706913,0.1813186813186813,10.7534996,6.670886075949367,0.0,0.1,0.1162790697674418,0.0,0.63558626,0.7189194,0.73706913,0.1813186813186813,5,0
DB00563,MESH:D050197,0,train,64.0,274.0,0.7938761,0.4604810996563574,1.0,0.0,0.2363636363636363,0.0666666666666666,0.88676924,0.8826262,0.84907025,0.2180451127819548,50.8080704,29.470790378006875,64.0,0.0,64.76363636363635,18.266666666666648,242.97477176,241.8395788,232.6452485,59.744360902255615,5,0
DB00753,MESH:D004198,0,train,2.0,52.0,0.75099707,0.1652173913043478,1.0,0.0,0.0222222222222222,0.0,0.72691345,0.7839858,0.6312542,0.0128205128205128,1.50199414,0.3304347826086956,2.0,0.0,1.1555555555555543,0.0,37.7994994,40.7672616,32.8252184,0.6666666666666655,5,0
DB00839,MESH:D020920,0,train,7.0,4.0,0.7985584,0.0,0.4,0.0,0.1,0.0,0.7727941,0.81204915,0.7841257,0.1774193548387097,5.5899088,0.0,2.8000000000000003,0.0,0.4,0.0,3.0911764,3.2481966,3.1365028,0.7096774193548387,5,0
DB00956,MESH:D004314,0,train,3.0,4.0,0.46124703,0.2393822393822393,0.25,0.0,0.1111111111111111,0.0,0.8473674,0.7505248,0.78056735,0.211864406779661,1.38374109,0.7181467181467178,0.75,0.0,0.4444444444444444,0.0,3.3894696,3.0020992,3.1222694,0.847457627118644,5,0
DB11181,MESH:D047508,0,train,16.0,1.0,0.55483586,0.0645161290322581,0.0,0.2,0.05,0.0,0.881023,0.8694147,0.8311392,0.21875,8.87737376,1.0322580645161297,0.0,0.2,0.05,0.0,0.881023,0.8694147,0.8311392,0.21875,5,0
DB00698,MESH:D002276,0,train,4.0,64.0,0.6832547,0.0999999999999999,1.0,0.0,0.0555555555555555,0.0,0.82489926,0.846786,0.74983484,0.1451612903225806,2.7330188,0.3999999999999996,4.0,0.0,3.555555555555552,0.0,52.79355264,54.194304,47.98942976,9.290322580645158,5,0
DB01034,MESH:D001835,0,train,1.0,2.0,0.26396376,0.0801815431164901,0.0,0.0,0.0,0.0,0.62134886,0.6777241,0.6368826,0.0259740259740259,0.26396376,0.0801815431164901,0.0,0.0,0.0,0.0,1.24269772,1.3554482,1.2737652,0.0519480519480518,5,0
DB11181,MESH:D044483,0,train,1.0,1.0,0.61940455,0.0277777777777777,0.0,0.0,0.0178571428571428,0.0,0.7688151,0.8285432,0.77527106,0.094017094017094,0.61940455,0.0277777777777777,0.0,0.0,0.0178571428571428,0.0,0.7688151,0.8285432,0.77527106,0.094017094017094,5,0
DB06335,MESH:D011141,0,train,38.0,5.0,0.5015037,0.1956521739130434,0.3333333333333333,0.0,0.2,0.3333333333333333,0.85962707,0.83975065,0.832386,0.1623931623931624,19.0571406,7.43478260869565,12.666666666666666,0.0,1.0,1.6666666666666663,4.29813535,4.19875325,4.16193,0.811965811965812,5,0
DB09118,MESH:D004195,0,train,76.0,3.0,0.5840647,0.3525925925925925,0.0,0.8888888888888888,0.3050847457627119,0.0,0.9289086,0.8871714,0.90985847,0.2361111111111111,44.3889172,26.797037037037036,0.0,2.6666666666666665,0.9152542372881356,0.0,2.7867258,2.6615142,2.72957541,0.7083333333333333,5,0
DB01080,MESH:D000858,0,train,3.0,39.0,0.6816077,0.0625,0.0,0.0,0.024390243902439,0.0,0.6811652,0.7596091,0.73079646,0.0288461538461538,2.0448231000000003,0.1875,0.0,0.0,0.951219512195121,0.0,26.5654428,29.624754900000003,28.50106194,1.1249999999999982,5,0
DB00617,MESH:D042882,0,train,13.0,2.0,0.6447415,0.0894736842105262,0.0,0.05,0.1875,0.0,0.8149896,0.8916179,0.8370802,0.1269841269841269,8.3816395,1.1631578947368406,0.0,0.1,0.375,0.0,1.6299792,1.7832358,1.6741604,0.2539682539682538,5,0
DB00321,MESH:D010026,0,train,1.0,109.0,0.75703025,0.0666666666666666,1.0,0.0,0.045045045045045,0.0,0.7776226,0.81484497,0.8523073,0.1,0.75703025,0.0666666666666666,1.0,0.0,4.9099099099099055,0.0,84.7608634,88.81810173,92.9014957,10.9,5,0
DB00114,MESH:D066253,0,train,5.0,5.0,0.6811225,0.065040650406504,0.0,0.0,0.0185185185185185,0.0,0.60786986,0.6516507,0.75007236,0.1121495327102803,3.4056125,0.32520325203252,0.0,0.0,0.0925925925925925,0.0,3.0393493,3.2582535000000004,3.7503618,0.5607476635514015,5,0
DB00799,MESH:D012734,0,train,6.0,1.0,0.5647359,0.0328467153284671,0.0,0.0,0.0857142857142857,0.0769230769230769,0.7583166,0.7931236,0.79681265,0.1637931034482758,3.3884153999999995,0.1970802919708026,0.0,0.0,0.0857142857142857,0.0769230769230769,0.7583166,0.7931236,0.79681265,0.1637931034482758,5,0
